symbol,just_date,article_sentiment,event_impact_score_entity_1,overall_source_rank,volume,date,day,month,year,hour,minute
CERN,2016-03-19,0.31,32,5,1,2016-03-19 9:45:00,19,3,2016,9,45
IBM,2016-03-19,0.135,20.5,6,2,2016-03-19 9:45:00,19,3,2016,9,45
EMC,2016-03-19,-0.29,21,7,1,2016-03-19 9:45:00,19,3,2016,9,45
ADBE,2016-03-19,0.2483823529,28.52941176,6.529411765,34,2016-03-19 9:45:00,19,3,2016,9,45
STX,2016-03-19,-0.29,40,5,1,2016-03-19 9:45:00,19,3,2016,9,45
CTXS,2016-03-19,0.435,45,8,1,2016-03-19 9:45:00,19,3,2016,9,45
ORCL,2016-03-19,0.26325,19,6,4,2016-03-19 9:45:00,19,3,2016,9,45
BRCM,2016-03-19,0.56,,8,1,2016-03-19 9:45:00,19,3,2016,9,45
MSI,2016-03-19,-0.29,19,8,1,2016-03-19 9:45:00,19,3,2016,9,45
NVDA,2016-03-19,0.56,36.5,6,2,2016-03-19 9:45:00,19,3,2016,9,45
AABA,2016-03-19,-0.2927027027,36.81081081,5.405405405,37,2016-03-19 9:45:00,19,3,2016,9,45
CSCO,2016-03-19,0.385,24,7.142857143,7,2016-03-19 9:45:00,19,3,2016,9,45
MSFT,2016-03-19,0.2555,25.2,6.3,10,2016-03-19 9:45:00,19,3,2016,9,45
GOOG,2016-03-19,0.2967,22.7,5.7,10,2016-03-19 9:45:00,19,3,2016,9,45
FB,2016-03-19,0.3269,35,5.8,10,2016-03-19 9:45:00,19,3,2016,9,45
SYMC,2016-03-19,0.56,30,4.5,2,2016-03-19 9:45:00,19,3,2016,9,45
AAPL,2016-03-19,0.2970833333,28.75,6,24,2016-03-19 9:45:00,19,3,2016,9,45
HPQ,2016-03-19,0.3953333333,33,5,3,2016-03-19 9:45:00,19,3,2016,9,45
EA,2016-03-19,0.685,40,8,1,2016-03-19 9:45:00,19,3,2016,9,45
VRSN,2016-03-19,0.56,0,8,2,2016-03-19 9:45:00,19,3,2016,9,45
ETN,2016-03-19,0.31,32,8,1,2016-03-19 9:45:00,19,3,2016,9,45
ADP,2016-03-19,0.56,23,5,1,2016-03-19 9:45:00,19,3,2016,9,45
INTC,2016-03-19,0.47,25.75,7.5,4,2016-03-19 9:45:00,19,3,2016,9,45
DOV,2016-03-19,-0.29,32,5,1,2016-03-19 9:45:00,19,3,2016,9,45
MSFT,2016-03-20,0.10375,27.25,6.75,4,2016-03-20 9:45:00,20,3,2016,9,45
FB,2016-03-20,0.1544166667,34.83333333,6.75,12,2016-03-20 9:45:00,20,3,2016,9,45
IBM,2016-03-20,0.395,21,7,2,2016-03-20 9:45:00,20,3,2016,9,45
STX,2016-03-20,0.685,57,8,1,2016-03-20 9:45:00,20,3,2016,9,45
ADSK,2016-03-20,0.56,42,5,1,2016-03-20 9:45:00,20,3,2016,9,45
CERN,2016-03-20,-0.56,31,6,1,2016-03-20 9:45:00,20,3,2016,9,45
ORCL,2016-03-20,0.56,21,8,2,2016-03-20 9:45:00,20,3,2016,9,45
LLTC,2016-03-20,0.31,25,8,1,2016-03-20 9:45:00,20,3,2016,9,45
QCOM,2016-03-20,0.435,27,4,1,2016-03-20 9:45:00,20,3,2016,9,45
CSC,2016-03-20,0.685,34,8,1,2016-03-20 9:45:00,20,3,2016,9,45
HPQ,2016-03-20,0.4975,35,6.5,2,2016-03-20 9:45:00,20,3,2016,9,45
ADBE,2016-03-20,0.616,28.33333333,6.333333333,3,2016-03-20 9:45:00,20,3,2016,9,45
GOOG,2016-03-20,0.5163333333,21.66666667,5.666666667,3,2016-03-20 9:45:00,20,3,2016,9,45
CSCO,2016-03-20,0.355,22.5,7.5,2,2016-03-20 9:45:00,20,3,2016,9,45
ETN,2016-03-20,0.56,24,5,3,2016-03-20 9:45:00,20,3,2016,9,45
AAPL,2016-03-20,0.2727272727,28.24242424,6.242424242,33,2016-03-20 9:45:00,20,3,2016,9,45
AABA,2016-03-20,0.63,34,9,2,2016-03-20 9:45:00,20,3,2016,9,45
CRM,2016-03-21,0.43,38,4,1,2016-03-21 9:45:00,21,3,2016,9,45
GOOG,2016-03-21,0.3492631579,21.94736842,5.894736842,19,2016-03-21 9:45:00,21,3,2016,9,45
ADI,2016-03-21,-0.268,33,4,1,2016-03-21 9:45:00,21,3,2016,9,45
ORCL,2016-03-21,-0.39,18,8,2,2016-03-21 9:45:00,21,3,2016,9,45
ADBE,2016-03-21,0.31,29,7,1,2016-03-21 9:45:00,21,3,2016,9,45
TRIP,2016-03-21,0.568,39,8,1,2016-03-21 9:45:00,21,3,2016,9,45
STX,2016-03-21,0.4195,42.5,5,2,2016-03-21 9:45:00,21,3,2016,9,45
ETN,2016-03-21,0.496,28.33333333,7.333333333,3,2016-03-21 9:45:00,21,3,2016,9,45
IBM,2016-03-21,-0.29,22,4,2,2016-03-21 9:45:00,21,3,2016,9,45
AABA,2016-03-21,-0.10875,34.25,6.25,4,2016-03-21 9:45:00,21,3,2016,9,45
JBL,2016-03-21,0.404,38,9,1,2016-03-21 9:45:00,21,3,2016,9,45
HPQ,2016-03-21,0.4946,35,6.6,5,2016-03-21 9:45:00,21,3,2016,9,45
INTC,2016-03-21,0.373,24,7,1,2016-03-21 9:45:00,21,3,2016,9,45
CTXS,2016-03-21,-0.29,44,5,1,2016-03-21 9:45:00,21,3,2016,9,45
CSCO,2016-03-21,0.6225,25,7,2,2016-03-21 9:45:00,21,3,2016,9,45
FB,2016-03-21,0.1247777778,36.33333333,6.333333333,9,2016-03-21 9:45:00,21,3,2016,9,45
DOV,2016-03-21,0.4133333333,31.33333333,6.333333333,3,2016-03-21 9:45:00,21,3,2016,9,45
AAPL,2016-03-21,0.27936,27.96,6.64,25,2016-03-21 9:45:00,21,3,2016,9,45
MSFT,2016-03-21,0.3706666667,25.93333333,6.733333333,15,2016-03-21 9:45:00,21,3,2016,9,45
XLNX,2016-03-22,0.31,31,7,1,2016-03-22 9:45:00,22,3,2016,9,45
OMC,2016-03-22,0.56,30,5,1,2016-03-22 9:45:00,22,3,2016,9,45
HPQ,2016-03-22,0.4418,34.8,5.6,5,2016-03-22 9:45:00,22,3,2016,9,45
RHI,2016-03-22,0.31,37,7.5,2,2016-03-22 9:45:00,22,3,2016,9,45
ITW,2016-03-22,0.31,20,7,1,2016-03-22 9:45:00,22,3,2016,9,45
TRIP,2016-03-22,0.0725,37,4,2,2016-03-22 9:45:00,22,3,2016,9,45
ADBE,2016-03-22,0.4578518519,32.40740741,6.777777778,27,2016-03-22 9:45:00,22,3,2016,9,45
ORCL,2016-03-22,0.4941428571,21.14285714,5.285714286,7,2016-03-22 9:45:00,22,3,2016,9,45
GOOG,2016-03-22,0.1696176471,22.82352941,6,34,2016-03-22 9:45:00,22,3,2016,9,45
AABA,2016-03-22,0.2914444444,35.33333333,7.111111111,9,2016-03-22 9:45:00,22,3,2016,9,45
JNPR,2016-03-22,0.435,39,5,1,2016-03-22 9:45:00,22,3,2016,9,45
NVDA,2016-03-22,0.4132,34.8,7.4,5,2016-03-22 9:45:00,22,3,2016,9,45
SYMC,2016-03-22,-0.29,29,8,1,2016-03-22 9:45:00,22,3,2016,9,45
DOV,2016-03-22,0.435,33.42857143,6.142857143,7,2016-03-22 9:45:00,22,3,2016,9,45
IBM,2016-03-22,0.2996,21.2,6.4,5,2016-03-22 9:45:00,22,3,2016,9,45
AAPL,2016-03-22,-0.04759728507,29.05429864,5.923076923,442,2016-03-22 9:45:00,22,3,2016,9,45
VRSN,2016-03-22,0.4,31,8,1,2016-03-22 9:45:00,22,3,2016,9,45
MSFT,2016-03-22,0.33975,25.25,5.75,8,2016-03-22 9:45:00,22,3,2016,9,45
CSCO,2016-03-22,0.385,23,6.6,5,2016-03-22 9:45:00,22,3,2016,9,45
LLTC,2016-03-22,0.31,28,5.5,2,2016-03-22 9:45:00,22,3,2016,9,45
INTC,2016-03-22,0.3712083333,26.16666667,6.541666667,24,2016-03-22 9:45:00,22,3,2016,9,45
FB,2016-03-22,0.03478571429,34.53571429,5.714285714,28,2016-03-22 9:45:00,22,3,2016,9,45
QCOM,2016-03-22,-0.39,24,8,1,2016-03-22 9:45:00,22,3,2016,9,45
EMC,2016-03-22,0.3995,23.5,6.5,2,2016-03-22 9:45:00,22,3,2016,9,45
DOV,2016-03-23,0.0835,30.5,5,2,2016-03-23 9:45:00,23,3,2016,9,45
RHT,2016-03-23,0.354,51,7,1,2016-03-23 9:45:00,23,3,2016,9,45
MSI,2016-03-23,-0.29,18,5,1,2016-03-23 9:45:00,23,3,2016,9,45
EMC,2016-03-23,0.56,20,6,1,2016-03-23 9:45:00,23,3,2016,9,45
AABA,2016-03-23,-0.009090909091,35,8.181818182,11,2016-03-23 9:45:00,23,3,2016,9,45
IBM,2016-03-23,0.41925,18.5,5,4,2016-03-23 9:45:00,23,3,2016,9,45
AAPL,2016-03-23,0.1149924242,28.53030303,5.871212121,132,2016-03-23 9:45:00,23,3,2016,9,45
INTC,2016-03-23,0.08261538462,26.23076923,6.538461538,13,2016-03-23 9:45:00,23,3,2016,9,45
ADSK,2016-03-23,0.3813333333,40.66666667,5.666666667,3,2016-03-23 9:45:00,23,3,2016,9,45
OMC,2016-03-23,0.452,18,8,3,2016-03-23 9:45:00,23,3,2016,9,45
ORCL,2016-03-23,-0.1301111111,19.33333333,6.888888889,9,2016-03-23 9:45:00,23,3,2016,9,45
MSFT,2016-03-23,0.28575,26.125,5.25,8,2016-03-23 9:45:00,23,3,2016,9,45
MU,2016-03-23,-0.36,46,9,1,2016-03-23 9:45:00,23,3,2016,9,45
CRM,2016-03-23,0.3255,41,4.5,2,2016-03-23 9:45:00,23,3,2016,9,45
CSCO,2016-03-23,0.4089333333,22.86666667,5.866666667,15,2016-03-23 9:45:00,23,3,2016,9,45
CTXS,2016-03-23,0.477,40,4,1,2016-03-23 9:45:00,23,3,2016,9,45
BRCM,2016-03-23,0.294,,6,1,2016-03-23 9:45:00,23,3,2016,9,45
CERN,2016-03-23,0.31,31,8,1,2016-03-23 9:45:00,23,3,2016,9,45
FB,2016-03-23,0.23325,33.70833333,5.291666667,24,2016-03-23 9:45:00,23,3,2016,9,45
QCOM,2016-03-23,0.477,29,3,1,2016-03-23 9:45:00,23,3,2016,9,45
FFIV,2016-03-23,0.335,57,7,1,2016-03-23 9:45:00,23,3,2016,9,45
GOOG,2016-03-23,0.3549285714,22.28571429,6.023809524,42,2016-03-23 9:45:00,23,3,2016,9,45
ADBE,2016-03-23,0.3768,31.6,5.8,5,2016-03-23 9:45:00,23,3,2016,9,45
HPQ,2016-03-23,0.353,35.66666667,5.333333333,3,2016-03-23 9:45:00,23,3,2016,9,45
NVDA,2016-03-23,0.415,34,7,1,2016-03-23 9:45:00,23,3,2016,9,45
ETN,2016-03-24,0.01,29,6,2,2016-03-24 9:45:00,24,3,2016,9,45
ORCL,2016-03-24,0.25375,21.5,6.5,4,2016-03-24 9:45:00,24,3,2016,9,45
HPQ,2016-03-24,0.31,34.66666667,6,3,2016-03-24 9:45:00,24,3,2016,9,45
MSI,2016-03-24,0.292,19,7,2,2016-03-24 9:45:00,24,3,2016,9,45
INTC,2016-03-24,0.1544615385,25.69230769,4.923076923,13,2016-03-24 9:45:00,24,3,2016,9,45
GOOG,2016-03-24,0.273744186,22.30232558,6.302325581,43,2016-03-24 9:45:00,24,3,2016,9,45
VRSN,2016-03-24,-0.39,40,5,1,2016-03-24 9:45:00,24,3,2016,9,45
SYMC,2016-03-24,-0.29,23,5,2,2016-03-24 9:45:00,24,3,2016,9,45
MSFT,2016-03-24,0.1974285714,24.71428571,5.785714286,14,2016-03-24 9:45:00,24,3,2016,9,45
MU,2016-03-24,0.31,53,8,3,2016-03-24 9:45:00,24,3,2016,9,45
CSCO,2016-03-24,0.338875,22.875,5.5,8,2016-03-24 9:45:00,24,3,2016,9,45
BRCM,2016-03-24,0.5233333333,,8.333333333,3,2016-03-24 9:45:00,24,3,2016,9,45
FB,2016-03-24,0.1340526316,33.73684211,5.473684211,19,2016-03-24 9:45:00,24,3,2016,9,45
QCOM,2016-03-24,0.31,26,5,1,2016-03-24 9:45:00,24,3,2016,9,45
ADBE,2016-03-24,0.128625,36.875,6,8,2016-03-24 9:45:00,24,3,2016,9,45
JBL,2016-03-24,0.404,38,8,1,2016-03-24 9:45:00,24,3,2016,9,45
RHI,2016-03-24,0.31,35,6,1,2016-03-24 9:45:00,24,3,2016,9,45
ADP,2016-03-24,-0.29,20,5,1,2016-03-24 9:45:00,24,3,2016,9,45
DOV,2016-03-24,-0.0025,33.5,5.5,2,2016-03-24 9:45:00,24,3,2016,9,45
INTU,2016-03-24,0.3085,20,6.5,2,2016-03-24 9:45:00,24,3,2016,9,45
AABA,2016-03-24,0.035,36.25,8,8,2016-03-24 9:45:00,24,3,2016,9,45
IBM,2016-03-24,0.355375,18.5,5.5,8,2016-03-24 9:45:00,24,3,2016,9,45
AAPL,2016-03-24,0.1250135135,28.23648649,5.668918919,148,2016-03-24 9:45:00,24,3,2016,9,45
EMC,2016-03-24,0.56,24,5.5,2,2016-03-24 9:45:00,24,3,2016,9,45
ETN,2016-03-25,0.31,29,7,1,2016-03-25 9:45:00,25,3,2016,9,45
IBM,2016-03-25,0.4656,19,6.2,5,2016-03-25 9:45:00,25,3,2016,9,45
FB,2016-03-25,-0.1681627907,33.3255814,5.186046512,43,2016-03-25 9:45:00,25,3,2016,9,45
EMC,2016-03-25,0.568,22,4,1,2016-03-25 9:45:00,25,3,2016,9,45
ADSK,2016-03-25,0.435,40.66666667,6.666666667,3,2016-03-25 9:45:00,25,3,2016,9,45
TRIP,2016-03-25,0.439,38,9,1,2016-03-25 9:45:00,25,3,2016,9,45
NVDA,2016-03-25,0.31,36,8,1,2016-03-25 9:45:00,25,3,2016,9,45
MSFT,2016-03-25,0.0582,25.57777778,6,45,2016-03-25 9:45:00,25,3,2016,9,45
GOOG,2016-03-25,0.022175,22.4,5.775,40,2016-03-25 9:45:00,25,3,2016,9,45
MU,2016-03-25,0.31,53,8,3,2016-03-25 9:45:00,25,3,2016,9,45
CSCO,2016-03-25,0.4975,22.5,8,2,2016-03-25 9:45:00,25,3,2016,9,45
SYMC,2016-03-25,0.31,27,6,1,2016-03-25 9:45:00,25,3,2016,9,45
FISV,2016-03-25,0.31,19,9,1,2016-03-25 9:45:00,25,3,2016,9,45
QCOM,2016-03-25,0.498,29,4,1,2016-03-25 9:45:00,25,3,2016,9,45
TXN,2016-03-25,0.31,29,8,1,2016-03-25 9:45:00,25,3,2016,9,45
ORCL,2016-03-25,0.135,23,5,2,2016-03-25 9:45:00,25,3,2016,9,45
ADBE,2016-03-25,-0.34,33,8,2,2016-03-25 9:45:00,25,3,2016,9,45
IPG,2016-03-25,0.56,27,9,1,2016-03-25 9:45:00,25,3,2016,9,45
DOV,2016-03-25,0.11,32.66666667,6.666666667,3,2016-03-25 9:45:00,25,3,2016,9,45
AABA,2016-03-25,-0.0188,34.4,7.4,10,2016-03-25 9:45:00,25,3,2016,9,45
AAPL,2016-03-25,0.1476585366,28.53658537,6.12195122,82,2016-03-25 9:45:00,25,3,2016,9,45
INTC,2016-03-25,0.482,25.75,5.5,4,2016-03-25 9:45:00,25,3,2016,9,45
HPQ,2016-03-25,0.4756666667,33.66666667,5.666666667,3,2016-03-25 9:45:00,25,3,2016,9,45
SNDK,2016-03-25,-0.39,28,8,1,2016-03-25 9:45:00,25,3,2016,9,45
STX,2016-03-25,-0.04833333333,44.33333333,9,3,2016-03-25 9:45:00,25,3,2016,9,45
TRIP,2016-03-26,0.3725,31,7.5,2,2016-03-26 9:45:00,26,3,2016,9,45
AABA,2016-03-26,0.31,34,4,1,2016-03-26 9:45:00,26,3,2016,9,45
HPQ,2016-03-26,0.26,35.28571429,6,7,2016-03-26 9:45:00,26,3,2016,9,45
CRM,2016-03-26,-0.1185714286,30.71428571,7.571428571,7,2016-03-26 9:45:00,26,3,2016,9,45
AAPL,2016-03-26,-0.1547647059,30.01176471,5.776470588,85,2016-03-26 9:45:00,26,3,2016,9,45
AMAT,2016-03-26,0.26,34,8,1,2016-03-26 9:45:00,26,3,2016,9,45
ETN,2016-03-26,0.56,24,5,1,2016-03-26 9:45:00,26,3,2016,9,45
BRCM,2016-03-26,0.31,,8,1,2016-03-26 9:45:00,26,3,2016,9,45
FB,2016-03-26,0.4479090909,35.18181818,5.545454545,11,2016-03-26 9:45:00,26,3,2016,9,45
ORCL,2016-03-26,0.2503333333,21,6.666666667,3,2016-03-26 9:45:00,26,3,2016,9,45
MSFT,2016-03-26,0.07326086957,25.60869565,5.434782609,23,2016-03-26 9:45:00,26,3,2016,9,45
DOV,2016-03-26,0.685,34,5,1,2016-03-26 9:45:00,26,3,2016,9,45
LLTC,2016-03-26,0.393,24,8,1,2016-03-26 9:45:00,26,3,2016,9,45
GOOG,2016-03-26,-0.04583870968,21.87096774,5.903225806,31,2016-03-26 9:45:00,26,3,2016,9,45
ADBE,2016-03-26,0.135,30,3.5,2,2016-03-26 9:45:00,26,3,2016,9,45
CA,2016-03-26,0.56,17,7,1,2016-03-26 9:45:00,26,3,2016,9,45
ITW,2016-03-26,0.31,20,8,2,2016-03-26 9:45:00,26,3,2016,9,45
CSCO,2016-03-26,0.3600909091,24.72727273,4.363636364,11,2016-03-26 9:45:00,26,3,2016,9,45
MU,2016-03-26,0.252,46,8,1,2016-03-26 9:45:00,26,3,2016,9,45
QCOM,2016-03-26,0.81,23,9,1,2016-03-26 9:45:00,26,3,2016,9,45
INTC,2016-03-26,0.09333333333,26.33333333,6.666666667,3,2016-03-26 9:45:00,26,3,2016,9,45
IBM,2016-03-26,0.491,21.4,7,5,2016-03-26 9:45:00,26,3,2016,9,45
MSI,2016-03-27,0.282,19,7,3,2016-03-27 9:45:00,27,3,2016,9,45
CTSH,2016-03-27,0.26,33,8,3,2016-03-27 9:45:00,27,3,2016,9,45
AABA,2016-03-27,0.387,36.2,6.6,5,2016-03-27 9:45:00,27,3,2016,9,45
CSCO,2016-03-27,0.413,24.5,4.5,2,2016-03-27 9:45:00,27,3,2016,9,45
AAPL,2016-03-27,0.119125,28.5,5.875,24,2016-03-27 9:45:00,27,3,2016,9,45
EMC,2016-03-27,0.56,23,8.5,2,2016-03-27 9:45:00,27,3,2016,9,45
CRM,2016-03-27,0.31,30,9,1,2016-03-27 9:45:00,27,3,2016,9,45
FB,2016-03-27,-0.02864705882,33.88235294,5.176470588,17,2016-03-27 9:45:00,27,3,2016,9,45
LLL,2016-03-27,0.685,20,8,1,2016-03-27 9:45:00,27,3,2016,9,45
JBL,2016-03-27,0.31,38,8,1,2016-03-27 9:45:00,27,3,2016,9,45
GOOG,2016-03-27,0.167952381,21.9047619,5.619047619,21,2016-03-27 9:45:00,27,3,2016,9,45
STX,2016-03-27,0.294,44,5,1,2016-03-27 9:45:00,27,3,2016,9,45
HPQ,2016-03-27,0.31,35,5,1,2016-03-27 9:45:00,27,3,2016,9,45
DOV,2016-03-27,0.435,34,5,1,2016-03-27 9:45:00,27,3,2016,9,45
MSFT,2016-03-27,0.2415,26,5.75,4,2016-03-27 9:45:00,27,3,2016,9,45
IBM,2016-03-27,0.435,20.5,7,2,2016-03-27 9:45:00,27,3,2016,9,45
AMAT,2016-03-27,0.31,33,8,1,2016-03-27 9:45:00,27,3,2016,9,45
ORCL,2016-03-27,-0.35,21,8,1,2016-03-27 9:45:00,27,3,2016,9,45
CERN,2016-03-27,0.623,32,8,1,2016-03-27 9:45:00,27,3,2016,9,45
QCOM,2016-03-27,0.685,23,8,1,2016-03-27 9:45:00,27,3,2016,9,45
ADBE,2016-03-27,0.568,36,5,1,2016-03-27 9:45:00,27,3,2016,9,45
NVDA,2016-03-27,0.508,35.75,3.5,4,2016-03-27 9:45:00,27,3,2016,9,45
MSFT,2016-03-28,0.2899,25.4,6.7,20,2016-03-28 9:45:00,28,3,2016,9,45
ADP,2016-03-28,0.31,22,4,1,2016-03-28 9:45:00,28,3,2016,9,45
ETN,2016-03-28,0.66,26,3,1,2016-03-28 9:45:00,28,3,2016,9,45
ADI,2016-03-28,0.31,35,8,1,2016-03-28 9:45:00,28,3,2016,9,45
GOOG,2016-03-28,0.2292307692,22.46153846,4.692307692,13,2016-03-28 9:45:00,28,3,2016,9,45
ADBE,2016-03-28,0.435,30.5,7.5,2,2016-03-28 9:45:00,28,3,2016,9,45
AAPL,2016-03-28,0.06904761905,28.33333333,6.523809524,21,2016-03-28 9:45:00,28,3,2016,9,45
DOV,2016-03-28,0.498,28,5,1,2016-03-28 9:45:00,28,3,2016,9,45
AMAT,2016-03-28,0.685,37,7,1,2016-03-28 9:45:00,28,3,2016,9,45
CTXS,2016-03-28,-0.29,46,4,1,2016-03-28 9:45:00,28,3,2016,9,45
NTAP,2016-03-28,0.31,35,9,1,2016-03-28 9:45:00,28,3,2016,9,45
INTC,2016-03-28,0.1238,25.6,5.6,5,2016-03-28 9:45:00,28,3,2016,9,45
IBM,2016-03-28,0.441,21,6,1,2016-03-28 9:45:00,28,3,2016,9,45
MU,2016-03-28,0.089,50.5,7.5,2,2016-03-28 9:45:00,28,3,2016,9,45
CERN,2016-03-28,0.685,32,7,1,2016-03-28 9:45:00,28,3,2016,9,45
CSCO,2016-03-28,0.31,22,8,2,2016-03-28 9:45:00,28,3,2016,9,45
HPQ,2016-03-28,0.01,35,7.5,4,2016-03-28 9:45:00,28,3,2016,9,45
FB,2016-03-28,-0.08892592593,31.33333333,5.962962963,27,2016-03-28 9:45:00,28,3,2016,9,45
AABA,2016-03-28,0.435,38,9,2,2016-03-28 9:45:00,28,3,2016,9,45
BRCM,2016-03-28,0.31,,8,6,2016-03-28 9:45:00,28,3,2016,9,45
NVDA,2016-03-28,0.568,34,8,1,2016-03-28 9:45:00,28,3,2016,9,45
HPQ,2016-03-29,0.445,36,7.25,4,2016-03-29 9:45:00,29,3,2016,9,45
GOOG,2016-03-29,0.09896296296,22.22222222,5.888888889,27,2016-03-29 9:45:00,29,3,2016,9,45
INTC,2016-03-29,0.44575,27,5.375,8,2016-03-29 9:45:00,29,3,2016,9,45
INTU,2016-03-29,0.63,30.5,6,2,2016-03-29 9:45:00,29,3,2016,9,45
TXN,2016-03-29,-0.03166666667,28.66666667,6.333333333,3,2016-03-29 9:45:00,29,3,2016,9,45
FISV,2016-03-29,0.31,19,8,1,2016-03-29 9:45:00,29,3,2016,9,45
FFIV,2016-03-29,0.2975,35.5,8,2,2016-03-29 9:45:00,29,3,2016,9,45
ORCL,2016-03-29,0.2958181818,21.72727273,5.181818182,11,2016-03-29 9:45:00,29,3,2016,9,45
FB,2016-03-29,-0.024525,34.375,5.65,40,2016-03-29 9:45:00,29,3,2016,9,45
IBM,2016-03-29,0.1975,21.5,5,2,2016-03-29 9:45:00,29,3,2016,9,45
ADBE,2016-03-29,0.535,33.8,7,5,2016-03-29 9:45:00,29,3,2016,9,45
PNR,2016-03-29,0.56,16,8,1,2016-03-29 9:45:00,29,3,2016,9,45
SYMC,2016-03-29,0.4,33,5,1,2016-03-29 9:45:00,29,3,2016,9,45
ADSK,2016-03-29,0.4976666667,42,4,3,2016-03-29 9:45:00,29,3,2016,9,45
CRM,2016-03-29,0,44.25,6.25,4,2016-03-29 9:45:00,29,3,2016,9,45
MU,2016-03-29,0.31,49,7.5,2,2016-03-29 9:45:00,29,3,2016,9,45
CSCO,2016-03-29,-0.09136363636,25.09090909,6.636363636,11,2016-03-29 9:45:00,29,3,2016,9,45
AABA,2016-03-29,0.4141666667,37.66666667,7.333333333,6,2016-03-29 9:45:00,29,3,2016,9,45
NVDA,2016-03-29,0.56,41,8,1,2016-03-29 9:45:00,29,3,2016,9,45
AMAT,2016-03-29,0.4975,35,8,2,2016-03-29 9:45:00,29,3,2016,9,45
DOV,2016-03-29,0.2975,31.25,5.5,8,2016-03-29 9:45:00,29,3,2016,9,45
SNDK,2016-03-29,0.685,21,8,1,2016-03-29 9:45:00,29,3,2016,9,45
OMC,2016-03-29,0.56,0,8,1,2016-03-29 9:45:00,29,3,2016,9,45
ALTR,2016-03-29,0.4,,5,1,2016-03-29 9:45:00,29,3,2016,9,45
EMC,2016-03-29,0.4,23,5,1,2016-03-29 9:45:00,29,3,2016,9,45
AAPL,2016-03-29,-0.2487983871,28.80241935,5.802419355,248,2016-03-29 9:45:00,29,3,2016,9,45
TDC,2016-03-29,0.4476666667,44,7.666666667,3,2016-03-29 9:45:00,29,3,2016,9,45
RHT,2016-03-29,-0.298,33,7,1,2016-03-29 9:45:00,29,3,2016,9,45
MSFT,2016-03-29,0.3784117647,25.64705882,5.705882353,17,2016-03-29 9:45:00,29,3,2016,9,45
ETN,2016-03-29,0.31,29,8,1,2016-03-29 9:45:00,29,3,2016,9,45
IBM,2016-03-30,0.3516666667,21.83333333,6.333333333,6,2016-03-30 9:45:00,30,3,2016,9,45
NTAP,2016-03-30,0.48,33.5,5,2,2016-03-30 9:45:00,30,3,2016,9,45
LRCX,2016-03-30,0.502,38,8,1,2016-03-30 9:45:00,30,3,2016,9,45
AABA,2016-03-30,0.1793636364,38.09090909,7.909090909,11,2016-03-30 9:45:00,30,3,2016,9,45
ITW,2016-03-30,0.31,20,7.5,2,2016-03-30 9:45:00,30,3,2016,9,45
NVDA,2016-03-30,0.3255,34.5,6.5,2,2016-03-30 9:45:00,30,3,2016,9,45
INTC,2016-03-30,0.1587272727,27.27272727,6.181818182,11,2016-03-30 9:45:00,30,3,2016,9,45
ORCL,2016-03-30,0.038,20.8,5.8,5,2016-03-30 9:45:00,30,3,2016,9,45
MSFT,2016-03-30,0.165,25.5,6.3125,16,2016-03-30 9:45:00,30,3,2016,9,45
SNDK,2016-03-30,0.4975,43.5,6,2,2016-03-30 9:45:00,30,3,2016,9,45
TRIP,2016-03-30,-0.39,39,7.666666667,3,2016-03-30 9:45:00,30,3,2016,9,45
AAPL,2016-03-30,-0.149,28.72067039,5.759776536,179,2016-03-30 9:45:00,30,3,2016,9,45
MU,2016-03-30,0.30225,52.25,7.5,4,2016-03-30 9:45:00,30,3,2016,9,45
HPQ,2016-03-30,0.2745,32.7,5.2,10,2016-03-30 9:45:00,30,3,2016,9,45
SYMC,2016-03-30,0.31,30,8,1,2016-03-30 9:45:00,30,3,2016,9,45
DOV,2016-03-30,0.3233333333,31.66666667,6,3,2016-03-30 9:45:00,30,3,2016,9,45
FB,2016-03-30,-0.01585714286,34.60714286,5.321428571,28,2016-03-30 9:45:00,30,3,2016,9,45
BRCM,2016-03-30,-0.39,,4,1,2016-03-30 9:45:00,30,3,2016,9,45
ADBE,2016-03-30,0.084,30.5,5.5,2,2016-03-30 9:45:00,30,3,2016,9,45
CSCO,2016-03-30,0.477,23,8,2,2016-03-30 9:45:00,30,3,2016,9,45
EMC,2016-03-30,0.48,22.5,5,2,2016-03-30 9:45:00,30,3,2016,9,45
GOOG,2016-03-30,0.08065957447,21.76595745,5.723404255,47,2016-03-30 9:45:00,30,3,2016,9,45
ETN,2016-03-30,0.31,28,6,2,2016-03-30 9:45:00,30,3,2016,9,45
ADI,2016-03-30,0.25,33,4,1,2016-03-30 9:45:00,30,3,2016,9,45
FFIV,2016-03-30,0.3725,30.5,7.5,2,2016-03-30 9:45:00,30,3,2016,9,45
ADP,2016-03-30,0.46,18,7,3,2016-03-30 9:45:00,30,3,2016,9,45
CRM,2016-03-30,0.477,43,5,1,2016-03-30 9:45:00,30,3,2016,9,45
FB,2016-03-31,0.1150416667,33.54166667,5.083333333,24,2016-03-31 9:45:00,31,3,2016,9,45
MSFT,2016-03-31,0.3394038462,24.75,5.423076923,52,2016-03-31 9:45:00,31,3,2016,9,45
CRM,2016-03-31,0.4047142857,35.71428571,6.285714286,7,2016-03-31 9:45:00,31,3,2016,9,45
